,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
12,"A complaint said the official, who oversees diversity, equity and inclusion efforts at Columbia’s medical school, also copied work from at least 28 other authors.","An official in charge of diversity, equity and inclusion at Columbia University’s Irving Medical Center was accused this week of plagiarizing large sections of his doctoral dissertation, according to an anonymous complaint filed with the university.",2024-03-01T02:12:20+0000,article,New York,News,Columbia Official Is Accused of Plagiarizing Dissertation From Wikipedia,"Plagiarism;Medical Schools;Diversity Initiatives;Columbia University Irving Medical Center;McKen, Alade;Washington Free Beacon, The;New York City"
13,"Their approaches to immigration represent a test of voters’ appetite for the messiness of democracy, pitting the president’s belief in legislating against his rival’s pledge to be a “Day 1” dictator.",Even the participants in President Biden and Donald J. Trump’s overlapping visits to Texas on Thursday seemed to sense there was something remarkable about their near encounter along the southern border.,2024-03-01T02:13:17+0000,article,U.S.,News,How the Biden-Trump Border Visits Revealed a Deeper Divide,"Presidential Election of 2024;Illegal Immigration;Biden, Joseph R Jr;Trump, Donald J;Abbott, Gregory W (1957- );Brownsville (Tex);Eagle Pass (Tex)"
14,"As the Mideast conflict reverberates through British politics, the politician with a history of inflammatory statements about Israel won a special election in northern England.","As he celebrated victory early Friday after winning a parliamentary election, George Galloway, a veteran left-wing firebrand, directed his attack squarely at the leader of Britain’s opposition Labour Party.",2024-03-01T02:56:38+0000,article,World,News,"‘This Is for Gaza’: George Galloway, Leftist Firebrand, Wins U.K. Seat","Politics and Government;Legislatures and Parliaments;Elections;Content Type: Personal Profile;Israel-Gaza War (2023- );Galloway, George;Workers Party (Great Britain);Labour Party (Great Britain);Starmer, Keir;Rochdale (England);Great Britain;Gaza Strip;Israel"
15,"The journalist, Catherine Herridge, had reported on an F.B.I. investigation of a scientist’s Chinese ties. She was held in contempt of court.",A federal judge held a veteran investigative reporter in contempt of court on Thursday for not revealing her sources for articles she wrote about a scientist who was investigated by the F.B.I.,2024-03-01T02:57:19+0000,article,Business Day,News,Judge Fines Ex-Fox News Reporter for Not Revealing Sources,"News Sources, Confidential Status of;Freedom of the Press;First Amendment (US Constitution);Colleges and Universities;Herridge, Catherine;Chen, Yanping (1952- );Fox News Channel;Cooper, Christopher Reid;Federal Bureau of Investigation;University of Management and Technology (Arlington, Va);ARLINGTON (VA);China"
16,Julian Xiao opens our solving weekend with a challenging Friday puzzle.,Jump to: Tricky Clues,2024-03-01T03:00:05+0000,article,Crosswords & Games,News,The Works of Many Conductors,Crossword Puzzles;Games
17,Fred Piscop’s puzzle makes solvers strategize.,"SPLIT DECISIONS — This interesting puzzle, which reminds me of a house’s plumbing diagram, appears sporadically in The New York Times. I use its infrequency to rationalize never becoming good at solving one; I just drift through the grid, hoping for a spark of recognition at a particular juncture, and eventually every empty space is filled — sometimes very eventually!",2024-03-01T03:02:01+0000,article,Crosswords & Games,News,Variety: Split Decisions,"Cox, Emily (Crossword Constructor);Rathvon, Henry"
18,Dozens of tourists and guides were killed or injured when a volcanic island erupted in 2019. The disaster was ruled to be a violation of New Zealand’s workplace safety rules.,"More than four years after dozens of people were injured or killed in a devastating volcanic eruption on White Island, off the coast of New Zealand’s North Island, victims and their families have been awarded a total of about 10.2 million New Zealand dollars, or roughly $6.2 million.",2024-03-01T04:19:29+0000,article,World,News,Judge Awards $6.2 Million to New Zealand Volcano Victims,White Island (New Zealand);Volcanoes;Compensation for Damages (Law);Deaths (Fatalities);Whakaari Management;White Island Tours
19,"Qinxuan Pan, 32, evaded law enforcement for three months before his arrest. He could face 35 years in prison for the killing of Kevin Jiang.",A former graduate student at M.I.T. has pleaded guilty to killing a Yale graduate student in January 2021 in a gruesome shooting that shocked people on both university campuses.,2024-03-01T04:38:36+0000,article,New York,News,Former M.I.T. Student Pleads Guilty in 2021 Killing of Yale Student,"Pan, Qinxuan;Jiang, Kevin (1994-2021);Murders, Attempted Murders and Homicides;Colleges and Universities;Plea Bargaining;Yale University;Massachusetts Institute of Technology;Massachusetts;New Haven (Conn);North Haven (Conn)"
20,"After a rally at Union Square in Manhattan, hundreds of demonstrators flooded a subway platform, took a train downtown and marched to a restaurant where the governor of New York was to speak.","Hundreds of pro-Palestinian demonstrators gathered in Union Square in Manhattan on Thursday evening, then flooded a subway platform and rode a train to the financial district, where they condemned U.S. military aid to Israel and took aim at Gov. Kathy Hochul of New York as she delivered remarks at a Wall Street restaurant.",2024-03-01T04:57:01+0000,article,New York,News,Pro-Palestinian Rally Becomes Mass Subway Ride to Confront Kathy Hochul,"Demonstrations, Protests and Riots;Israel-Gaza War (2023- );Cipriani Wall Street;Financial District (Manhattan, NY);Union Square (Manhattan, NY);Hochul, Kathleen C"
21,"As Angie Lucas floated on a raft in the pool at Dennis Weisse’s home, she recalled thinking, “I wish I could live here.” Her wish came true.","Angela Sue Lucas booked a two-day getaway for her 40th birthday in July 2020 at Club DLuxx, an Airbnb run by Dennis Peter Weisse in North Fort Myers, Fla. Or, so she thought.",2024-03-01T05:00:05+0000,article,Style,News,"She Spent Her Birthday at an Airbnb, and Never Left",Weddings and Engagements
22,"Andrew McCaskill was happy to provide career advice when Marcus Johnson reached out, but he was also hoping for something more.","Andrew McCaskill slid into Marcus Dwayne Johnson’s Instagram direct messages in September 2019 with a flirty note, telling him that he looked really cute in a suit he was modeling. The message he finally got back six weeks later wasn’t quite as playful.",2024-03-01T05:00:14+0000,article,Style,News,How Their Corporate Speak Turned Into a Language of Love,Weddings and Engagements
23,Perhaps what’s making me sick is not the lack of love I have received but the love I have ceased to give.,"“Breathe,” he says. “Just focus on the breath.” The instructor’s voice is pleasant, slightly gravelly, like waves rolling over pebbles. Even with my eyes closed, I know he’s grinning, enjoying the meditation class more than I am.",2024-03-01T05:00:15+0000,article,Style,News,"Hey, Stranger, Here’s My Heart",Love (Emotion);Grief (Emotion);Coronavirus (2019-nCoV)
24,"Talia Bernstein and Kristen Zublin became friends after meeting at an improv class in Los Angeles, but their relationship shifted after Ms. Bernstein invited Ms. Zublin over for homemade pizza.",Talia Bernstein heard Adele sing and felt inspired to make her move.,2024-03-01T05:00:24+0000,article,Style,News,A Secret Crush and a Not-So-Obvious First Date Leads to Romance,Weddings and Engagements
25,Ilana Maier and Scott Berlin first connected via email while working on a campaign. Sparks flew when they met in person during a snack run.,"At the end of May 2021, Ilana Madelya Maier received a tipsy call from Tyler Aldrich, asking: “If someone like Scott Berlin, but not Scott Berlin, but Scott Berlin asked you out, what would you say?” Ms. Maier replied, “I would need to get an invite for him to find out.”",2024-03-01T05:00:25+0000,article,Style,News,An Unexpected Matchmaker and a Trip to Costco Sealed the Deal,Weddings and Engagements
26,"Quotation of the Day for Friday, March 1, 2024.","“I was warned, ‘Belmopan is for the newlyweds or the nearly deads.’”",2024-03-01T05:00:27+0000,article,Corrections,Quote,"Quotation of the Day: Brutalist Oasis Lacks Bustle, but Residents Love It That Way",
27,"Corrections that appeared in print on Friday, March 1, 2024.",An article on Thursday about a breakaway territory in Moldova asking Russia for protection from Moldova referred imprecisely to the status of Abkhazia and South Ossetia. They have recognition from Russia and a handful of other countries; it is not the case that they have no international recognition.,2024-03-01T05:00:27+0000,article,Corrections,Correction,"Corrections: March 1, 2024",
28,Gazans are killed near an aid convoy.,"Scores of Palestinians were killed or injured yesterday in a chaotic scene in which Israeli forces opened fire as a crowd gathered near a convoy of aid trucks in Gaza City, according to Gazan officials and the Israeli military.",2024-03-01T05:24:19+0000,article,Briefing,briefing,Friday Briefing,
29,"The Israeli military released a heavily edited video to deflect blame, but the footage did little to clear up what led to mass casualties as people crowded around food aid trucks in northern Gaza.","The Israeli military released a heavily edited video to deflect blame, but the footage did little to clear up what led to mass casualties as people crowded around food aid trucks in northern Gaza.",2024-03-01T05:55:48+0000,multimedia,World,Video,I.D.F. Videos Add to Confusion Over Gazans Killed at Aid Site,Israel-Gaza War (2023- );Israel;Defense and Military Forces;Gaza Strip;Palestinians;Civilian Casualties;Deaths (Fatalities);Stampedes;Food;Humanitarian Aid;your-feed-visual-investigations
30,"Aggravated by the latest delay in Donald Trump’s election subversion trial, Colbert unleashed “the power vested in me as a late-night host” against the court.","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.",2024-03-01T06:59:24+0000,article,Arts,News,Stephen Colbert Declares the Supreme Court Unconstitutional,"Television;The Daily Show with Trevor Noah (TV Program);Late Show with Stephen Colbert (TV Program);The Tonight Show (TV Program);Kimmel, Jimmy;Jimmy Kimmel Live (TV Program);Meyers, Seth;Colbert, Stephen;Fallon, Jimmy"
31,This word has appeared in 109 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word throng has appeared in 109 articles on NYTimes.com in the past year, including on Dec. 7 in “Hot Glazed Doughnuts on the Menu, and Parisians Can’t Get Enough” by Liz Alderman:",2024-03-01T07:00:02+0000,article,The Learning Network,News,Word of the Day: throng,
32,"Gov. Kathy Hochul’s proposed budget would slash state aid for about half of all school districts in New York, but small, rural districts could bear the biggest burden.","Though it has just 215 students, in kindergarten through 12th grade, Franklin Central School is the heart of its northern Catskills community.",2024-03-01T08:00:11+0000,article,New York,News,"Anticipating Cuts, Rural Schools Look to Upcoming N.Y. Budget With Dread","New York State;Budgets and Budgeting;Education (K-12);Rural Areas;Politics and Government;Property Taxes;Hochul, Kathleen C"
33,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2024-03-01T08:00:17+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game);Crossword Puzzles
34,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2024-03-01T08:00:22+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle);Crossword Puzzles
35,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-03-01T08:00:27+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
36,"An in-depth look at the process that overhauls every single wheel, motor, brake, axel, wire and door on every car in the New York City system.","The average New York City subway car travels roughly 53,000 miles per year across some of the oldest transit infrastructure in the world. Rumbling through a web of grungy tunnels and weather-beaten elevated tracks, the cars are subjected to overcrowding, underfunding, vandalism, garbage and routine wear and tear.",2024-03-01T08:00:31+0000,article,New York,News,Inside the Massive Repair Shops Where Subway Cars Go for a Makeover,"Subways;New York City;Coney Island (Brooklyn, NY);Manhattan (NYC);Transport Workers Union;Transit Systems;Restoration and Renovation;Infrastructure (Public Works);Factories and Manufacturing;Metropolitan Transportation Authority;vis-photo"
37,What do you think this image is communicating?,What do you think this image is saying? How does it relate to or comment on society or current events? Can you relate to it personally? What is your opinion of its message?,2024-03-01T08:00:31+0000,article,The Learning Network,News,Behind Columns,
38,Donald J. Trump and his lawyers have bragged in public about his cash hoard. Court papers tell a different story.,This is a moment of financial truth for Donald J. Trump.,2024-03-01T08:00:48+0000,article,New York,News,What to Know About Trump’s Cash as He Faces Penalties of $537 Million,"New York State Civil Case Against Trump (452564/2022);Trump, Donald J;Trump Organization;Libel and Slander;Suits and Litigation (Civil);Courts and the Judiciary;James, Letitia;CARROLL, E JEAN;New York State;United States Politics and Government;Compensation for Damages (Law);Fines (Penalties);Frauds and Swindling"
39,Barnard College is requiring students to strip decorations from their dorm doors in the wake of protests over the Israel-Hamas war.,Dorm door decorations are emerging as the next battleground in the fight over academic freedom and free speech at Barnard College.,2024-03-01T08:00:52+0000,article,New York,News,College Dorm Decorations Become a Front in the Campus Free Speech Wars,"Colleges and Universities;Barnard College;Columbia University;Freedom of Speech and Expression;Israel-Gaza War (2023- );Palestinians;Zionism;Anti-Semitism;Demonstrations, Protests and Riots;Suits and Litigation (Civil);ACADEMIC FREEDOM;New York City"
40,The Israeli military and Gazan officials have offered diverging accounts of one of the deadliest known disasters involving civilians in the nearly five-month war.,World leaders on Friday intensified their demands on Israel to get more aid into Gaza and provide more answers about the deaths of scores of Palestinians in a scene of chaos surrounding a humanitarian convoy its forces were securing.,2024-03-01T08:18:19+0000,article,World,News,Cease-Fire Demand Grows Amid Questions Around Gaza Aid Convoy Deaths,Israel-Gaza War (2023- );Civilian Casualties;Israel;Gaza Strip
41,"In her debut, Chemena Kamali revives the Chloé Girl.","For years the Chloé Girl was effectively another, more branded, version of the It Girl. You know: the sort of person for whom the word girl was less a judgment on age than a state of mind; the sort of person with a cool, somewhat careless magnetism, who had just enough accessibility that everyone couldn’t help thinking “goal.” And then imagined being her. Or at the very least, dressing like her.",2024-03-01T08:51:24+0000,article,Style,Review,There’s a New (Old) It Girl in Paris,"Fashion and Apparel;Appointments and Executive Changes;Chloe (Fashion Label);Kamali, Chemena;your-feed-fashion;Paris Fashion Week"
42,"A selection of entertainment highlights this weekend, including the second installment of Denis Villeneuve’s “Dune” series.","A selection of entertainment highlights this weekend, including the second installment of Denis Villeneuve’s “Dune” series.",2024-03-01T09:00:00+0000,multimedia,Arts,Interactive Feature,5 Things to Do This Weekend,"Comedy and Humor;Television;Theater (Broadway);Movies;Computer and Video Games;SoHo Playhouse;Warner Brothers;Home Box Office;Chalamet, Timothee (1995- );Herbert, Frank;Villeneuve, Denis;Winslet, Kate;New York City;Sweeney Todd: The Demon Barber of Fleet Street (Play);Dune (Book)"
43,"Stories about distinctive wildlife, Aboriginal mythology and idyllic Australian childhoods.","Last weekend, I hosted a baby shower for a friend whose little boy is due sometime in April. She and her husband are South African migrants, and I have joked for months that they like Australians so much that they have made one to come and live with them.",2024-03-01T09:27:33+0000,article,World,News,Celebrating Classic Australian Picture Books,Books and Literature;Indigenous Australians;EMUS (BIRDS)
44,"The police presence appeared heavy for the service. Some attendees shouted, “No to war” and “Russia will be free” as they marched to the cemetery where the opposition leader was to be buried.","Thousands of people crowded a neighborhood on Moscow’s outskirts on Friday — some bearing flowers and chanting, “No to war!” — as they tried to catch a glimpse of the funeral for Aleksei A. Navalny. The outpouring turned the opposition leader’s last rites into a striking display of dissent in Russia at a time of deep repression.",2024-03-01T09:58:32+0000,article,World,News,Thousands Turn Out for Navalny’s Funeral in Moscow,"Navalny, Aleksei A;Funerals and Memorials;Political Prisoners;Moscow (Russia);Russia;Assassinations and Attempted Assassinations;Putin, Vladimir V"
45,"In the audiobook oral history “Surely You Can’t Be Serious: The True Story of ‘Airplane!,’” a cast of dozens fondly revisits a now-classic film.","“You ever seen a grown man naked?” As Captain Oveur in “Airplane!,” the handsome, stone-faced Peter Graves delivers to a starry-eyed child an immortal line in movie history, one of many in the 1980 classic that would be unthinkable in 2024. David Zucker, one-third of its writing and directing team along with Jim Abrahams and Jerry Zucker, has a standard answer for reporters who ask if the movie could be made today: “Sure, just without the jokes.”",2024-03-01T10:00:06+0000,article,Books,Review,"It’s a Bird, It’s a Plane, It’s Comedy Gold","Audiobooks;Movies;Comedy and Humor;Abrahams, Jim;Zucker, David;Zucker, Jerry"
46,"With her library, senior center,  markets and sports complexes, Fernanda Canales is bringing a sense of community, beauty and safety to underserved towns.","In July 2020 the Mexico City-based architect Fernanda Canales faced a difficult decision. Tapped to participate in a new federal initiative providing hundreds of civic facilities — like libraries, parks and streetscapes — to under-resourced towns across Mexico, she could either work on relatively familiar sites along her city’s periphery or take on a handful of structures 1,200 miles north in Agua Prieta and Naco, two small, poor towns with high crime rates along the U.S. border.",2024-03-01T10:00:33+0000,article,Arts,News,An Architect Builds Toward the Future on Mexico’s Border,"ARCHITECTURE;Libraries and Librarians;Politics and Government;Area Planning and Renewal;Infrastructure (Public Works);Building (Construction);Poverty;Canales, Fernanda (1974- );AGUA PRIETA (MEXICO);Naco (Mexico);Sonora (Mexico);Mexico;Secretariat of Agrarian, Land, and Urban Development (SEDATU)"
47,"A new wave of self-taught craftspeople are using the medium to make playful, thought-provoking works.","The artist Joel Hernandez, 39, first worked with papier-mâché as an 8-year-old, soon after moving from Mexico to rural Indiana. His parents had gone looking for piñatas — a staple of their family celebrations — at local stores but had come up short. “So we decided to make our own,” he says. Two decades later, when Hernandez began collecting traditional tribal masks from all over the world, he says that, as a gay person, he realized, “I couldn’t see my image in masks out there.” And so, like his parents before him, he decided to take matters into his own hands. Today, he makes brightly colored, highly animated papier-mâché face coverings that he builds by layering strips of recycled newspaper dipped in a flour, water and salt paste over Plasticine forms. “The first one I made was two guys cheek to cheek,” he says of the masks, which have been shown at galleries — he had a solo show at La Luz de Jesus in Los Angeles this past fall — and are sold online.",2024-03-01T10:00:41+0000,article,T Magazine,News,How Contemporary Artists Are Taking Papier-Mâché Out of the Classroom,Handicrafts;Art
48,"The two friends, both climate researchers, recently spent hours confronting the choices that will shape their careers, and the world. Their ideas are very different.","Two good friends, Rebecca Grekin and Yannai Kashtan, met up one crisp December morning at Stanford University, where they both study and teach. The campus was deserted for the holidays, an emptiness at odds with the school’s image as a place where giants roam, engaged in groundbreaking research on heart transplants, jet aerodynamics, high-performance computing. Work that has changed the world.",2024-03-01T10:00:44+0000,article,Climate,News,He Wants Oil Money Off Campus. She’s Funded by Exxon. They’re Friends.,Graduate Schools and Students;Stanford University;Research;Corporations;Global Warming;Greenhouse Gas Emissions;Oil (Petroleum) and Gasoline;Exxon Mobil Corp;Corporate Social Responsibility
49,"Three new books look at the tensions — left, center, right and further right — in the Democratic and Republican parties.","The Republican Party of the Sunshine State, the NBC News reporter Matt Dixon writes in SWAMP MONSTERS: Trump vs. DeSantis — The Greatest Show on Earth (or at Least in Florida) (Little, Brown, 323 pp., $30), is now “the party of Florida Man,” the mythic entity that wears “Mickey Mouse ears while riding an alligator through the Everglades.” It’s an important advent in a place that has become a laboratory for the national culture wars with Gov. Ron DeSantis as its chief scientist. DeSantis has outdone many of his more extreme colleagues in the G.O.P. He has restricted sex education in Florida schools — topics from homosexuality to menstruation are now taboo — and picked a fight with Disney over the company’s supposedly “woke” values. He has also lowered the number of jurors required to recommend the death penalty.",2024-03-01T10:00:56+0000,article,Books,Review,Can Either Party Hold It Together Until November?,"Books and Literature;United States Politics and Government;Republican Party;Democratic Party;DeSantis, Ron;Biden, Joseph R Jr;Warren, Elizabeth;Sanders, Bernard;Ocasio-Cortez, Alexandria;Trump, Donald J;Florida;United States"
50,"Thanks to a street artist named Frank “Frankey” de Ruwe, a wander through the Dutch capital may lead to a playful discovery or two.","In the spring of 2020, at the height of the pandemic, the always bustling Dam Square in Amsterdam was deserted, silent and surrounded by concrete counterterrorism blocks. The Dutch street artist Frank de Ruwe, who goes by the name of Frankey, decided these daunting studded blocks resembled something more innocent — giant Lego blocks — and that the city needed something to lighten the gloom.",2024-03-01T10:01:03+0000,article,Travel,News,Meet the Artist Delighting Amsterdam,"Art;Sculpture;Content Type: Personal Profile;de Ruwe, Frank (Frankey);AMSTERDAM (NETHERLANDS)"
51,"Eric Newman, who created the Netflix show “Narcos” and produced his new show with Sofia Vergara, shares his love for a lesser-known side of the South Florida playground.","The magic of Miami is that “you can still discover places,” said the writer and producer Eric Newman. “It doesn’t feel like people have a chip on their shoulder. There’s a healthy civic pride and gratitude.”",2024-03-01T10:01:11+0000,article,Travel,News,The ‘Griselda’ Creator’s Miami,"Miami (Fla);Newman, Eric;Travel and Vacations;Vergara, Sofia;Hotels and Travel Lodgings;Bars and Nightclubs;Restaurants;Salsa Dancing;27 (Miami Beach, Fla, Restaurant);Vizcaya Museum and Gardens;Coconut Grove (Miami, Fla);Little Havana (Miami, Fla);Miami Beach (Fla)"
52,"Joan Jonas’s maximalist, category-defying work combines video, performance, folklore, sculpture and ecology. At 87, she still has no intention of simplifying anything.","JOAN JONAS, 87, perched on a stool in a room behind the scenes at MoMA, was immediately recognizable as the artist she had been — compact, tense, intense — when she emerged as a figure in New York’s downtown scene in the late 1960s. In an essay published many years later, the composer Alvin Curran recalled Jonas’s stature in that environment: “On the streets, children cry out, ‘Here comes Joan Jonas,’” he wrote, adding that some even wanted to be what she was when they grew up: a performance artist.",2024-03-01T10:01:44+0000,article,T Magazine,News,Meet One of America’s Most Elusive Artists,"Jonas, Joan;Art;Museum of Modern Art"
53,See-through elements bring a playful edge to glossy materials.,,2024-03-01T10:01:51+0000,article,T Magazine,News,"This Season, Mix Texture and Transparency",Fashion and Apparel;Shoes and Boots;Coats and Jackets;Leather and Leather Goods
54,“Louder Than Hunger” joins a very small shelf of novels and memoirs that address eating disorders from a male point of view.,"Jake Stacey is trying to erase himself from the world. Just 13, he is wasting away — shunning food and rollerblading frantically to drop additional pounds. A part of him dreams of performing on Broadway someday, but a nightmarish inner voice doesn’t want him to have a future at all. “It’s louder than the hunger in my stomach,” Jake tells us. It shouts, “YOU — ARE — REPULSIVE!”",2024-03-01T10:01:54+0000,article,Books,Review,John Schu’s Novel-in-Verse Lets a Boy Speak About Anorexia,"genre-books-childrens;genre-books-young-adult;Books and Literature;Children and Childhood;Teenagers and Adolescence;ANOREXIA NERVOSA;Men and Boys;Schu, John"
